_catalog_row,imdb_resolved_id,imdb_match_method,imdb_match_status,imdb_match_candidates
646,tt0315327,existing_imdb_id,matched,1
647,tt1979320,existing_imdb_id,matched,1
648,tt32642706,existing_imdb_id,matched,1
649,tt3747572,exact_title_type_year,matched,1
650,tt1561755,exact_title_type_year,matched,1
651,tt0433035,existing_imdb_id,matched,1
652,tt32275943,existing_imdb_id,matched,1
653,tt7949218,exact_title_type_year,matched,1
654,tt21822224,exact_title_type_year,matched,1
655,tt11318332,exact_title_type_year,matched,1
656,tt7975244,existing_imdb_id,matched,1
657,tt0054215,existing_imdb_id,matched,1
658,tt33397570,exact_title_type_year,matched,1
659,tt31790088,exact_title_type_year,matched,1
660,tt29631189,exact_title_type_year_plus_minus_one,matched,1
661,tt8483276,exact_title_type_year,matched,1
662,tt0356910,existing_imdb_id,matched,1
663,tt0060196,existing_imdb_id,matched,1
664,tt4839610,exact_title_type_year_plus_minus_one,matched,1
665,tt1024648,existing_imdb_id,matched,1
666,tt1409024,existing_imdb_id,matched,1
667,tt7653254,existing_imdb_id,matched,1
668,tt1466074,exact_title_type_year,matched,1
669,tt5950044,existing_imdb_id,matched,1
670,tt0108757,exact_title_type_year,matched,1
671,tt0116282,existing_imdb_id,matched,1
672,tt0113277,existing_imdb_id,matched,1
673,tt6922826,exact_title_type_year,matched,1
674,tt7349662,existing_imdb_id,matched,1
675,tt7763100,exact_title_type_year,matched,1
676,tt0377092,existing_imdb_id,matched,1
677,tt1411697,existing_imdb_id,matched,1
678,tt1196094,exact_title_type_year,matched,1
679,tt9077530,exact_title_type_year,matched,1
680,tt0290223,exact_title_type_year,matched,1
681,tt27834263,exact_title_type_year,matched,1
682,,,not_found,0
683,tt6472976,existing_imdb_id,matched,1
684,tt0945513,existing_imdb_id,matched,1
685,tt29258436,exact_title_type_year,matched,1
686,tt3061046,exact_title_type_year,matched,1
687,tt14688458,exact_title_type_year,matched,1
688,,,not_found,0
689,tt0479846,exact_title_type_year,matched,1
690,tt0113497,existing_imdb_id,matched,1
691,tt0185906,exact_title_type_year,matched,1
692,tt0238784,exact_title_type_year,matched,1
693,tt3170540,exact_title_type_year_plus_minus_one,matched,1
694,tt38607251,exact_title_type_year,matched,1
695,tt21306384,exact_title_type_year,matched,1
696,tt0181689,existing_imdb_id,matched,1
697,tt6982604,exact_title_type_year_plus_minus_one,matched,1
698,tt0852863,exact_title_type_year,matched,1
699,tt8050756,exact_title_type_year,matched,1
700,tt38201910,exact_title_type_year,matched,1
701,,,not_found,0
702,tt13899250,existing_imdb_id,matched,1
703,tt1856010,exact_title_type_year,matched,1
704,tt0989771,exact_title_type_year,matched,1
705,tt0446029,existing_imdb_id,matched,1
706,tt0078788,existing_imdb_id,matched,1
707,tt0120616,existing_imdb_id,matched,1
708,tt34142873,existing_imdb_id,matched,1
709,tt2788316,exact_title_type_year,matched,1
710,tt0914798,existing_imdb_id,matched,1
711,,,not_found,0
712,,,not_found,0
713,tt0050083,existing_imdb_id,matched,1
714,tt0275140,exact_title_type_year,matched,1
715,,,not_found,0
716,tt1843230,exact_title_type_year,matched,1
717,tt19045292,exact_title_type_year,matched,1
718,tt6371882,exact_title_type_year,matched,1
719,,,year_mismatch,1
720,tt1028532,existing_imdb_id,matched,1
721,tt22325164,exact_title_type_year,matched,1
722,tt39013436,exact_title_type_year,matched,1
723,tt3470600,existing_imdb_id,matched,1
724,tt34890320,existing_imdb_id,matched,1
725,,,not_found,0
726,tt10795658,exact_title_type_year,matched,1
727,,,not_found,0
728,tt15765670,exact_title_type_year,matched,1
729,tt14452776,exact_title_type_year,matched,1
730,tt6439752,exact_title_type_year,matched,1
731,,,year_mismatch,5
732,tt0450259,existing_imdb_id,matched,1
733,tt5861134,exact_title_type_year,matched,1
734,tt0096283,existing_imdb_id,matched,1
735,,,not_found,0
736,tt35932199,exact_title_type_year,matched,1
737,tt3553976,existing_imdb_id,matched,1
738,tt0477347,existing_imdb_id,matched,1
739,,,year_mismatch,2
740,,,year_mismatch,4
741,tt5370118,exact_title_type_year,matched,1
742,tt8772262,existing_imdb_id,matched,1
743,tt0242653,existing_imdb_id,matched,1
744,tt13274038,exact_title_type_year,matched,1
745,tt0103369,exact_title_type_year,matched,1
746,tt0481256,exact_title_type_year,matched,1
747,tt4477536,existing_imdb_id,matched,1
748,tt4474344,exact_title_type_year,matched,1
749,tt0401792,existing_imdb_id,matched,1
750,,,not_found,0
751,tt10196038,exact_title_type_year,matched,1
752,tt7569592,exact_title_type_year,matched,1
753,tt1723121,existing_imdb_id,matched,1
754,tt0159881,exact_title_type_year,matched,1
755,tt3799694,existing_imdb_id,matched,1
756,tt7482186,exact_title_type_year,matched,1
757,tt10160804,exact_title_type_year,matched,1
758,tt27004309,exact_title_type_year,matched,1
759,tt5848272,existing_imdb_id,matched,1
760,tt0114746,existing_imdb_id,matched,1
761,tt1319735,exact_title_type_year,matched,1
762,tt11794642,exact_title_type_year,matched,1
763,tt4179452,exact_title_type_year,matched,1
764,tt2146543,exact_title_type_year,matched,1
765,tt2908446,existing_imdb_id,matched,1
766,tt31078797,exact_title_type_year,matched,1
767,tt0382625,existing_imdb_id,matched,1
768,tt4500922,existing_imdb_id,matched,1
769,tt3083012,exact_title_type_year,matched,1
770,tt31510819,exact_title_type_year,matched,1
771,tt32537226,existing_imdb_id,matched,1
772,tt2250192,exact_title_type_year,matched,1
773,tt3741634,exact_title_type_year,matched,1
774,tt0460644,exact_title_type_year,matched,1
775,,,not_found,0
776,tt1751105,exact_title_type_year,matched,1
777,tt4584754,exact_title_type_year,matched,1
778,tt0117571,existing_imdb_id,matched,1
779,tt4869896,exact_title_type_year,matched,1
780,tt0440963,existing_imdb_id,matched,1
781,tt9114286,existing_imdb_id,matched,1
782,tt23734948,exact_title_type_year,matched,1
783,tt11448214,exact_title_type_year,matched,1
784,,,not_found,0
785,tt5164432,existing_imdb_id,matched,1
786,tt0093773,existing_imdb_id,matched,1
787,tt0388795,existing_imdb_id,matched,1
788,,,not_found,0
789,tt4481414,existing_imdb_id,matched,1
790,tt6823368,existing_imdb_id,matched,1
791,tt35996744,exact_title_type_year,matched,1
792,,,year_mismatch,1
793,tt5433140,existing_imdb_id,matched,1
794,tt15447298,exact_title_type_year,matched,1
795,tt7146812,existing_imdb_id,matched,1
796,tt0161952,exact_title_type_year,matched,1
797,tt1823672,existing_imdb_id,matched,1
798,,,not_found,0
799,tt8367814,existing_imdb_id,matched,1
800,tt0359950,existing_imdb_id,matched,1
801,tt3778644,existing_imdb_id,matched,1
802,tt5679720,exact_title_type_year,matched,1
803,tt0324861,exact_title_type_year_plus_minus_one,matched,1
804,tt0112095,exact_title_type_year,matched,1
805,tt1638002,existing_imdb_id,matched,1
806,tt33048771,existing_imdb_id,matched,1
807,tt0101188,exact_title_type_year,matched,1
808,tt36856056,exact_title_type_year,matched,1
809,tt1871731,exact_title_type_year_plus_minus_one,matched,1
810,tt3502248,exact_title_type_year_plus_minus_one,matched,1
811,,,not_found,0
812,tt11032374,existing_imdb_id,matched,1
813,tt0844441,exact_title_type_year,matched,1
814,tt1352421,exact_title_type_year,matched,1
815,tt15232564,exact_title_type_year,matched,1
816,tt0831387,existing_imdb_id,matched,1
817,,,not_found,0
818,tt9111220,exact_title_type_year,matched,1
819,tt28022382,exact_title_type_year,matched,1
820,tt12590266,exact_title_type_year,matched,1
821,,,not_found,0
822,tt9261994,exact_title_type_year,matched,1
823,tt8667016,exact_title_type_year_plus_minus_one,matched,1
824,tt0206634,existing_imdb_id,matched,1
825,tt30472557,existing_imdb_id,matched,1
826,tt38940229,exact_title_type_year,matched,1
827,,,year_mismatch,1
828,tt11547952,exact_title_type_year,matched,1
829,tt4088352,exact_title_type_year,matched,1
830,tt0107048,existing_imdb_id,matched,1
831,,,year_mismatch,1
832,tt0116629,existing_imdb_id,matched,1
833,tt0319061,existing_imdb_id,matched,1
834,tt2017109,exact_title_type_year,matched,1
835,tt0426769,exact_title_type_year,matched,1
836,tt1830491,exact_title_type_year,matched,1
837,tt9522300,exact_title_type_year,matched,1
838,tt11755260,exact_title_type_year,matched,1
839,tt1605783,existing_imdb_id,matched,1
840,tt4975722,existing_imdb_id,matched,1
841,tt1655441,existing_imdb_id,matched,1
842,tt2575988,exact_title_type_year,matched,1
843,tt5568740,exact_title_type_year,matched,1
844,,,year_mismatch,2
845,,,not_found,0
846,tt0449059,existing_imdb_id,matched,1
847,tt1837492,exact_title_type_year,matched,1
848,tt29620735,existing_imdb_id,matched,1
849,tt26743210,existing_imdb_id,matched,1
850,tt6806448,existing_imdb_id,matched,1
851,tt2243973,exact_title_type_year,matched,1
852,tt0368530,exact_title_type_year,matched,1
853,tt0289043,existing_imdb_id,matched,1
854,tt3799232,existing_imdb_id,matched,1
855,,,not_found,0
856,tt36130880,exact_title_type_year,matched,1
857,tt0434706,exact_title_type_year,matched,1
858,tt0458253,exact_title_type_year,matched,1
859,,,not_found,0
860,tt0103359,exact_title_type_year,matched,1
861,tt14986786,exact_title_type_year,matched,1
862,tt38640089,exact_title_type_year,matched,1
863,tt0106080,exact_title_type_year,matched,1
864,tt32536168,exact_title_type_year,matched,1
865,tt14230458,existing_imdb_id,matched,1
866,,,not_found,0
867,tt3501584,exact_title_type_year,matched,1
868,,,not_found,0
869,tt3263904,existing_imdb_id,matched,1
870,tt9690112,exact_title_type_year,matched,1
871,,,not_found,0
872,tt7631058,exact_title_type_year,matched,1
873,tt17526714,existing_imdb_id,matched,1
874,,,not_found,0
875,,,not_found,0
876,tt26471411,exact_title_type_year,matched,1
877,,,not_found,0
878,tt21030032,exact_title_type_year,matched,1
879,,,not_found,0
880,tt2798920,existing_imdb_id,matched,1
881,tt13654226,existing_imdb_id,matched,1
882,tt11379026,exact_title_type_year,matched,1
883,tt5574490,exact_title_type_year,matched,1
884,tt0407362,exact_title_type_year,matched,1
885,tt0383126,exact_title_type_year,matched,1
886,tt8993398,exact_title_type_year,matched,1
887,tt37532884,exact_title_type_year,matched,1
888,tt37844572,exact_title_type_year,matched,1
889,tt2050924,exact_title_type_year,matched,1
890,tt8421350,exact_title_type_year,matched,1
891,,,not_found,0
892,tt22202452,exact_title_type_year,matched,1
893,tt10431500,existing_imdb_id,matched,1
894,tt0117060,existing_imdb_id,matched,1
895,tt4270492,exact_title_type_year,matched,1
896,tt11712058,exact_title_type_year,matched,1
897,tt10638036,exact_title_type_year,matched,1
898,tt1845307,exact_title_type_year,matched,1
899,tt10234724,exact_title_type_year,matched,1
900,tt1293847,existing_imdb_id,matched,1
901,tt1473275,exact_title_type_year,matched,1
902,tt7908628,exact_title_type_year,matched,1
903,tt12063450,exact_title_type_year,matched,1
904,tt0106056,exact_title_type_year,matched,1
905,tt1599268,exact_title_type_year,matched,1
906,tt0087332,existing_imdb_id,matched,1
907,tt9646546,exact_title_type_year,matched,1
908,tt7053188,exact_title_type_year,matched,1
909,tt0374455,exact_title_type_year,matched,1
910,tt26440417,exact_title_type_year,matched,1
911,,,not_found_correct_type,0
912,tt2367813,exact_title_type_year,matched,1
913,tt2647544,exact_title_type_year,matched,1
914,tt7144666,existing_imdb_id,matched,1
915,tt38648925,exact_title_type_year_plus_minus_one,matched,1
916,,,not_found,0
917,tt12979628,exact_title_type_year,matched,1
918,tt14016500,exact_title_type_year,matched,1
919,tt0120623,existing_imdb_id,matched,1
920,tt0387199,exact_title_type_year,matched,1
921,,,not_found,0
922,tt0104431,existing_imdb_id,matched,1
923,tt30985733,exact_title_type_year,matched,1
924,,,not_found,0
925,tt8228288,existing_imdb_id,matched,1
926,tt0972534,exact_title_type_year,matched,1
927,tt29258720,exact_title_type_year,matched,1
928,tt12412888,existing_imdb_id,matched,1
929,,,not_found,0
930,tt8824648,exact_title_type_year,matched,1
931,tt2361509,existing_imdb_id,matched,1
932,tt13695606,exact_title_type_year,matched,1
933,tt13903240,existing_imdb_id,matched,1
934,tt0325710,existing_imdb_id,matched,1
935,tt7441658,exact_title_type_year,matched,1
936,tt8050740,exact_title_type_year,matched,1
937,,existing_imdb_id,existing_id_not_in_title_basics,0
938,tt27047903,existing_imdb_id,matched,1
939,tt0804484,exact_title_type_year,matched,1
940,tt15791630,exact_title_type_year,matched,1
941,tt0448157,existing_imdb_id,matched,1
942,tt0433309,exact_title_type_year,matched,1
943,tt4597534,exact_title_type_year,matched,1
944,tt10813940,exact_title_type_year,matched,1
945,,,year_mismatch,3
946,tt0087469,existing_imdb_id,matched,1
947,tt9586376,exact_title_type_year,matched,1
948,tt8936646,existing_imdb_id,matched,1
949,tt1826940,exact_title_type_year,matched,1
950,tt0247902,exact_title_type_year,matched,1
951,tt5141800,exact_title_type_year,matched,1
952,tt0159184,exact_title_type_year,matched,1
953,tt32141377,existing_imdb_id,matched,1
954,tt1597420,exact_title_type_year,matched,1
955,tt0978036,exact_title_type_year,matched,1
956,tt10323338,exact_title_type_year,matched,1
957,tt4857264,existing_imdb_id,matched,1
958,tt0994314,exact_title_type_year,matched,1
959,tt11273352,exact_title_type_year,matched,1
960,tt4160708,existing_imdb_id,matched,1
961,tt1673434,existing_imdb_id,matched,1
962,,,not_found,0
963,tt7865090,exact_title_type_year,matched,1
964,tt15222080,exact_title_type_year,matched,1
965,tt10648342,existing_imdb_id,matched,1
966,tt13875494,exact_title_type_year,matched,1
967,tt27613895,existing_imdb_id,matched,1
968,,,not_found,0
969,tt1492966,exact_title_type_year,matched,1
970,tt0462538,existing_imdb_id,matched,1
971,tt0764860,exact_title_type_year,matched,1
972,tt0287205,exact_title_type_year,matched,1
973,tt5104604,existing_imdb_id,matched,1
974,tt6467266,existing_imdb_id,matched,1
975,tt5875444,exact_title_type_year,matched,1
976,tt1446192,existing_imdb_id,matched,1
977,,,not_found,0
978,tt43090260,exact_title_type_year,matched,1
979,tt4034228,existing_imdb_id,matched,1
980,tt9603212,existing_imdb_id,matched,1
981,tt0120735,existing_imdb_id,matched,1
982,tt3682448,existing_imdb_id,matched,1
983,tt30325611,exact_title_type_year_plus_minus_one,matched,1
984,tt0904208,exact_title_type_year,matched,1
985,tt1302011,existing_imdb_id,matched,1
986,tt0072562,exact_title_type_year,matched,1
987,,,year_mismatch,2
988,tt1570374,exact_title_type_year,matched,1
989,tt38624111,exact_title_type_year,matched,1
990,tt26581740,existing_imdb_id,matched,1
991,,,ambiguous_exact_year,4
992,tt0100405,existing_imdb_id,matched,1
993,tt0372183,existing_imdb_id,matched,1
994,tt35674865,exact_title_type_year,matched,1
995,tt1528406,exact_title_type_year,matched,1
996,,,year_mismatch,1
997,tt34882755,exact_title_type_year,matched,1
998,tt36592690,exact_title_type_year,matched,1
999,tt0120912,existing_imdb_id,matched,1
1000,tt2140479,existing_imdb_id,matched,1
1001,tt3530232,exact_title_type_year,matched,1
1002,tt1230181,exact_title_type_year,matched,1
1003,tt5129382,exact_title_type_year,matched,1
1004,tt0138968,exact_title_type_year,matched,1
1005,tt31323988,exact_title_type_year,matched,1
1006,tt2189248,exact_title_type_year,matched,1
1007,tt13833978,exact_title_type_year,matched,1
1008,tt10101166,existing_imdb_id,matched,1
1009,tt0360486,existing_imdb_id,matched,1
1010,tt4465472,exact_title_type_year,matched,1
1011,tt12432936,exact_title_type_year,matched,1
1012,tt8097030,existing_imdb_id,matched,1
1013,tt15574124,existing_imdb_id,matched,1
1014,,,not_found,0
1015,tt4263482,existing_imdb_id,matched,1
1016,tt0814314,existing_imdb_id,matched,1
1017,tt1596563,exact_title_type_year,matched,1
1018,tt20859920,exact_title_type_year,matched,1
1019,tt7124904,exact_title_type_year,matched,1
1020,tt4277048,exact_title_type_year,matched,1
1021,tt0084787,existing_imdb_id,matched,1
1022,tt1695360,exact_title_type_year,matched,1
1023,,,not_found,0
1024,,,ambiguous_exact_year,2
1025,tt0493334,exact_title_type_year,matched,1
1026,tt3205802,exact_title_type_year,matched,1
1027,tt28960684,exact_title_type_year,matched,1
1028,,existing_imdb_id,existing_id_not_in_title_basics,0
1029,,,not_found,0
1030,tt7078180,exact_title_type_year,matched,1
1031,tt0213338,exact_title_type_year,matched,1
1032,tt14490706,exact_title_type_year,matched,1
1033,tt9055008,exact_title_type_year,matched,1
1034,tt14521544,exact_title_type_year,matched,1
1035,tt1542344,existing_imdb_id,matched,1
1036,tt1606375,exact_title_type_year,matched,1
1037,tt1340138,existing_imdb_id,matched,1
1038,,existing_imdb_id,existing_id_not_in_title_basics,0
1039,tt0106145,exact_title_type_year,matched,1
1040,tt0970179,existing_imdb_id,matched,1
1041,tt0118971,existing_imdb_id,matched,1
1042,tt7846844,existing_imdb_id,matched,1
1043,tt24053860,exact_title_type_year,matched,1
1044,tt0286486,exact_title_type_year,matched,1
1045,tt3895150,exact_title_type_year,matched,1
1046,tt5884052,existing_imdb_id,matched,1
1047,tt0841963,exact_title_type_year,matched,1
1048,,,not_found,0
1049,tt11564570,existing_imdb_id,matched,1
1050,tt0295701,existing_imdb_id,matched,1
1051,tt38987259,exact_title_type_year,matched,1
1052,tt0318895,exact_title_type_year,matched,1
1053,tt10111810,exact_title_type_year,matched,1
1054,tt1748122,existing_imdb_id,matched,1
1055,tt8682948,exact_title_type_year,matched,1
1056,tt8714904,exact_title_type_year,matched,1
1057,tt0413267,existing_imdb_id,matched,1
1058,tt18335752,exact_title_type_year,matched,1
1059,tt15435876,exact_title_type_year,matched,1
1060,tt35069642,exact_title_type_year,matched,1
1061,tt0275847,existing_imdb_id,matched,1
1062,tt4772188,existing_imdb_id,matched,1
1063,tt0118375,exact_title_type_year,matched,1
1064,tt2399993,exact_title_type_year,matched,1
1065,tt0380136,exact_title_type_year,matched,1
1066,tt5691552,exact_title_type_year,matched,1
1067,tt13833688,existing_imdb_id,matched,1
